"yr","away","home","pts.away","pts.home","home.win","net.a","net.h","dif"
2013,"CHI","ORL",102,84,FALSE,0.299999999999997,-7.5,-7.8
2013,"HOU","PHO",112,119,TRUE,3.60000000000001,-6.89999999999999,-10.5
2013,"TOR","ATL",113,96,FALSE,-1.59999999999999,0.399999999999991,1.99999999999999
2013,"POR","LAC",77,93,TRUE,-3.40000000000001,7,10.4
2013,"DET","BRK",99,103,TRUE,-4.3,2,6.3
2013,"CLE","CHA",98,105,TRUE,-5.10000000000001,-10,-4.89999999999999
2013,"WAS","CHI",92,95,TRUE,-2.8,0.299999999999997,3.09999999999999
2013,"NOH","DAL",87,99,TRUE,-4.39999999999999,-0.599999999999994,3.8
2013,"PHO","DEN",98,118,TRUE,-6.89999999999999,5.30000000000001,12.2
2013,"PHI","IND",105,95,FALSE,-3.7,4.5,8.2
2013,"HOU","LAL",95,99,TRUE,3.60000000000001,1.2,-2.40000000000001
2013,"UTA","MEM",70,86,TRUE,-0.0999999999999943,4.60000000000001,4.7
2013,"ORL","MIA",93,105,TRUE,-7.5,8.59999999999999,16.1
2013,"ATL","NYK",92,98,TRUE,0.399999999999991,4.8,4.40000000000001
2013,"MIL","OKC",95,89,FALSE,-1.60000000000001,9.80000000000001,11.4
2013,"GSW","POR",99,88,FALSE,0.900000000000006,-3.40000000000001,-4.30000000000001
2013,"LAC","SAC",112,108,FALSE,7,-5.2,-12.2
2013,"MIN","SAS",108,95,FALSE,-2.5,6.7,9.2
2013,"BOS","TOR",90,114,TRUE,-0.200000000000003,-1.59999999999999,-1.39999999999999
2013,"CHI","BRK",89,106,TRUE,0.299999999999997,2,1.7
2013,"GSW","DEN",95,97,TRUE,0.900000000000006,5.30000000000001,4.40000000000001
2013,"MEM","LAC",91,112,TRUE,4.60000000000001,7,2.39999999999999
2013,"BOS","NYK",78,85,TRUE,-0.200000000000003,4.8,5
2013,"ATL","IND",90,107,TRUE,0.399999999999991,4.5,4.10000000000001
2013,"MIL","MIA",87,110,TRUE,-1.60000000000001,8.59999999999999,10.2
2013,"HOU","OKC",91,120,TRUE,3.60000000000001,9.80000000000001,6.2
2013,"LAL","SAS",79,91,TRUE,1.2,6.7,5.5
2013,"CHI","BRK",90,82,FALSE,0.299999999999997,2,1.7
2013,"MEM","LAC",91,93,TRUE,4.60000000000001,7,2.39999999999999
2013,"GSW","DEN",131,117,FALSE,0.900000000000006,5.30000000000001,4.40000000000001
2013,"MIL","MIA",86,98,TRUE,-1.60000000000001,8.59999999999999,10.2
2013,"BOS","NYK",71,87,TRUE,-0.200000000000003,4.8,5
2013,"ATL","IND",98,113,TRUE,0.399999999999991,4.5,4.10000000000001
2013,"HOU","OKC",102,105,TRUE,3.60000000000001,9.80000000000001,6.2
2013,"LAL","SAS",91,102,TRUE,1.2,6.7,5.5
2013,"BRK","CHI",76,79,TRUE,2,0.299999999999997,-1.7
2013,"LAC","MEM",82,94,TRUE,7,4.60000000000001,-2.39999999999999
2013,"MIA","MIL",104,91,FALSE,8.59999999999999,-1.60000000000001,-10.2
2013,"NYK","BOS",90,76,FALSE,4.8,-0.200000000000003,-5
2013,"DEN","GSW",108,110,TRUE,5.30000000000001,0.900000000000006,-4.40000000000001
2013,"SAS","LAL",120,89,FALSE,6.7,1.2,-5.5
2013,"IND","ATL",69,90,TRUE,4.5,0.399999999999991,-4.10000000000001
2013,"BRK","CHI",134,142,TRUE,2,0.299999999999997,-1.7
2013,"OKC","HOU",104,101,FALSE,9.80000000000001,3.60000000000001,-6.2
2013,"LAC","MEM",83,104,TRUE,7,4.60000000000001,-2.39999999999999
2013,"NYK","BOS",90,97,TRUE,4.8,-0.200000000000003,-5
2013,"DEN","GSW",101,115,TRUE,5.30000000000001,0.900000000000006,-4.40000000000001
2013,"SAS","LAL",103,82,FALSE,6.7,1.2,-5.5
2013,"MIA","MIL",88,77,FALSE,8.59999999999999,-1.60000000000001,-10.2
2013,"IND","ATL",91,102,TRUE,4.5,0.399999999999991,-4.10000000000001
2013,"CHI","BRK",91,110,TRUE,0.299999999999997,2,1.7
2013,"OKC","HOU",103,105,TRUE,9.80000000000001,3.60000000000001,-6.2
2013,"GSW","DEN",100,107,TRUE,0.900000000000006,5.30000000000001,4.40000000000001
2013,"MEM","LAC",103,93,FALSE,4.60000000000001,7,2.39999999999999
2014,"PHI","DEN",114,102,FALSE,-10.5,-2.2,8.3
2014,"CHA","LAC",85,112,TRUE,-0.200000000000003,7.3,7.5
2014,"NOP","MIN",112,124,TRUE,-2.89999999999999,2.7,5.59999999999999
2014,"IND","TOR",82,95,TRUE,4.8,3.5,-1.3
2014,"DAL","WAS",87,78,FALSE,2.5,1.40000000000001,-1.09999999999999
2014,"BOS","CHI",82,94,TRUE,-4.8,2,6.8
2014,"ORL","CLE",81,87,TRUE,-5.7,-3.5,2.2
2014,"GSW","MIA",123,114,FALSE,4.90000000000001,5.10000000000001,0.200000000000003
2014,"BRK","OKC",95,93,FALSE,-1,6.59999999999999,7.59999999999999
2014,"MEM","PHO",99,91,FALSE,1.7,2.8,1.09999999999999
2014,"CHA","POR",104,134,TRUE,-0.200000000000003,4.09999999999999,4.3
2014,"PHI","SAC",113,104,FALSE,-10.5,-3.09999999999999,7.40000000000001
2014,"NYK","SAS",105,101,FALSE,-0.799999999999997,8.09999999999999,8.89999999999999
2014,"MIL","UTA",87,96,TRUE,-8.8,-7.8,1
2014,"GSW","ATL",101,100,FALSE,4.90000000000001,-0.5,-5.40000000000001
2014,"NOP","BOS",95,92,FALSE,-2.89999999999999,-4.8,-1.90000000000001
2014,"LAC","DAL",119,112,FALSE,7.3,2.5,-4.8
2014,"MEM","DEN",108,111,TRUE,1.7,-2.2,-3.90000000000001
2014,"NYK","HOU",100,102,TRUE,-0.799999999999997,4.7,5.5
2014,"UTA","LAL",99,110,TRUE,-7.8,-6.39999999999999,1.40000000000001
2014,"TOR","WAS",101,88,FALSE,3.5,1.40000000000001,-2.09999999999999
2014,"CLE","BRK",82,89,TRUE,-3.5,-1,2.5
2014,"ATL","CHI",84,91,TRUE,-0.5,2,2.5
2014,"NOP","IND",82,99,TRUE,-2.89999999999999,4.8,7.69999999999999
2014,"OKC","MIN",115,111,FALSE,6.59999999999999,2.7,-3.89999999999999
2014,"MIA","ORL",110,94,FALSE,5.10000000000001,-5.7,-10.8
2014,"MIL","PHO",100,116,TRUE,-8.8,2.8,11.6
2014,"PHI","POR",101,99,FALSE,-10.5,4.09999999999999,14.6
2014,"CHA","SAC",113,103,FALSE,-0.200000000000003,-3.09999999999999,-2.89999999999999
2014,"LAC","SAS",92,116,TRUE,7.3,8.09999999999999,0.799999999999997
2014,"IND","CLE",82,78,FALSE,4.8,-3.5,-8.3
2014,"NYK","DAL",92,80,FALSE,-0.799999999999997,2.5,3.3
2014,"MEM","DET",112,84,FALSE,1.7,-3.8,-5.5
2014,"DEN","LAL",137,115,FALSE,-2.2,-6.39999999999999,-4.19999999999999
2014,"TOR","MIA",97,102,TRUE,3.5,5.10000000000001,1.60000000000001
2014,"BOS","OKC",96,119,TRUE,-4.8,6.59999999999999,11.4
2014,"GSW","WAS",112,96,FALSE,4.90000000000001,1.40000000000001,-3.5
2014,"ATL","BRK",86,91,TRUE,-0.5,-1,-0.5
2014,"ORL","LAC",81,101,TRUE,-5.7,7.3,13
2014,"MIN","PHI",126,95,FALSE,2.7,-10.5,-13.2
2014,"WAS","CHA",97,83,FALSE,1.40000000000001,-0.200000000000003,-1.60000000000001
2014,"PHO","CHI",87,92,TRUE,2.8,2,-0.799999999999997
2014,"PHI","CLE",93,111,TRUE,-10.5,-3.5,7
2014,"LAL","DAL",97,110,TRUE,-6.39999999999999,2.5,8.89999999999999
2014,"BOS","DEN",98,129,TRUE,-4.8,-2.2,2.59999999999999
2014,"TOR","IND",79,86,TRUE,3.5,4.8,1.3
2014,"SAS","MEM",110,108,FALSE,8.09999999999999,1.7,-6.39999999999999
2014,"NOP","MIA",88,107,TRUE,-2.89999999999999,5.10000000000001,8
2014,"GSW","MIL",101,80,FALSE,4.90000000000001,-8.8,-13.7
2014,"DET","NYK",85,89,TRUE,-3.8,-0.799999999999997,3
2014,"POR","SAC",119,123,TRUE,4.09999999999999,-3.09999999999999,-7.19999999999999
2014,"OKC","UTA",101,112,TRUE,6.59999999999999,-7.8,-14.4
2014,"IND","ATL",87,97,TRUE,4.8,-0.5,-5.3
2014,"GSW","BRK",98,102,TRUE,4.90000000000001,-1,-5.90000000000001
2014,"LAL","HOU",99,113,TRUE,-6.39999999999999,4.7,11.1
2014,"BOS","LAC",105,111,TRUE,-4.8,7.3,12.1
2014,"PHO","MIN",104,103,FALSE,2.8,2.7,-0.0999999999999943
2014,"WAS","NOP",102,96,FALSE,1.40000000000001,-2.89999999999999,-4.3
2014,"ORL","POR",94,110,TRUE,-5.7,4.09999999999999,9.8
2014,"DAL","SAS",90,112,TRUE,2.5,8.09999999999999,5.59999999999999
2014,"DET","TOR",91,112,TRUE,-3.8,3.5,7.3
2014,"OKC","DEN",88,101,TRUE,6.59999999999999,-2.2,-8.8
2014,"MIA","NYK",92,102,TRUE,5.10000000000001,-0.799999999999997,-5.90000000000001
2014,"HOU","ATL",80,83,TRUE,4.7,-0.5,-5.2
2014,"MIA","BRK",95,104,TRUE,5.10000000000001,-1,-6.10000000000001
2014,"BOS","GSW",97,99,TRUE,-4.8,4.90000000000001,9.7
2014,"WAS","IND",66,93,TRUE,1.40000000000001,4.8,3.39999999999999
2014,"LAL","LAC",87,123,TRUE,-6.39999999999999,7.3,13.7
2014,"PHO","MEM",99,104,TRUE,2.8,1.7,-1.09999999999999
2014,"CHI","MIL",81,72,FALSE,2,-8.8,-10.8
2014,"CHA","MIN",92,119,TRUE,-0.200000000000003,2.7,2.90000000000001
2014,"DAL","NOP",107,90,FALSE,2.5,-2.89999999999999,-5.39999999999999
2014,"DET","PHI",114,104,FALSE,-3.8,-10.5,-6.7
2014,"ORL","SAC",83,103,TRUE,-5.7,-3.09999999999999,2.60000000000001
2014,"CLE","UTA",113,102,FALSE,-3.5,-7.8,-4.3
2014,"CHA","CHI",97,103,TRUE,-0.200000000000003,2,2.2
2014,"NOP","DAL",107,110,TRUE,-2.89999999999999,2.5,5.39999999999999
2014,"ORL","DEN",94,120,TRUE,-5.7,-2.2,3.5
2014,"PHO","DET",108,110,TRUE,2.8,-3.8,-6.59999999999999
2014,"MIL","OKC",85,101,TRUE,-8.8,6.59999999999999,15.4
2014,"NYK","PHI",102,92,FALSE,-0.799999999999997,-10.5,-9.7
2014,"BOS","POR",104,112,TRUE,-4.8,4.09999999999999,8.89999999999999
2014,"BRK","TOR",80,96,TRUE,-1,3.5,4.5
2014,"HOU","WAS",114,107,FALSE,4.7,1.40000000000001,-3.3
2014,"ATL","MEM",101,108,TRUE,-0.5,1.7,2.2
2014,"CLE","SAC",80,124,TRUE,-3.5,-3.09999999999999,0.400000000000006
2014,"MIN","SAS",86,104,TRUE,2.7,8.09999999999999,5.39999999999999
2014,"HOU","BOS",104,92,FALSE,4.7,-4.8,-9.5
2014,"WAS","CHI",102,88,FALSE,1.40000000000001,2,0.599999999999994
2014,"ORL","DAL",88,107,TRUE,-5.7,2.5,8.2
2014,"SAS","NOP",101,95,FALSE,8.09999999999999,-2.89999999999999,-11
2014,"PHO","NYK",96,98,TRUE,2.8,-0.799999999999997,-3.59999999999999
2014,"MIL","TOR",94,116,TRUE,-8.8,3.5,12.3
2014,"DEN","UTA",103,118,TRUE,-2.2,-7.8,-5.59999999999999
2014,"NYK","CHA",98,108,TRUE,-0.799999999999997,-0.200000000000003,0.599999999999994
2014,"SAC","IND",92,116,TRUE,-3.09999999999999,4.8,7.89999999999999
2014,"CLE","LAL",120,118,FALSE,-3.5,-6.39999999999999,-2.89999999999999
2014,"OKC","MEM",87,90,TRUE,6.59999999999999,1.7,-4.89999999999999
2014,"TOR","BOS",83,88,TRUE,3.5,-4.8,-8.3
2014,"DEN","GSW",123,116,FALSE,-2.2,4.90000000000001,7.10000000000001
2014,"DAL","LAC",127,129,TRUE,2.5,7.3,4.8
2014,"MEM","MIL",82,77,FALSE,1.7,-8.8,-10.5
2014,"SAC","MIN",111,108,FALSE,-3.09999999999999,2.7,5.8
2014,"HOU","NOP",103,100,FALSE,4.7,-2.89999999999999,-7.59999999999999
2014,"CHI","ORL",128,125,FALSE,2,-5.7,-7.7
2014,"CHA","PHI",92,95,TRUE,-0.200000000000003,-10.5,-10.3
2014,"LAL","PHO",114,121,TRUE,-6.39999999999999,2.8,9.19999999999999
2014,"CLE","POR",96,108,TRUE,-3.5,4.09999999999999,7.59999999999999
2014,"UTA","SAS",105,109,TRUE,-7.8,8.09999999999999,15.9
2014,"MIA","WAS",97,114,TRUE,5.10000000000001,1.40000000000001,-3.7
2014,"BRK","ATL",127,110,FALSE,-1,-0.5,0.5
2014,"OKC","HOU",104,92,FALSE,6.59999999999999,4.7,-1.89999999999999
2014,"NYK","IND",89,117,TRUE,-0.799999999999997,4.8,5.59999999999999
2014,"LAL","BOS",107,104,FALSE,-6.39999999999999,-4.8,1.59999999999999
2014,"CLE","DEN",117,109,FALSE,-3.5,-2.2,1.3
2014,"UTA","DET",110,89,FALSE,-7.8,-3.8,4
2014,"SAC","MEM",90,91,TRUE,-3.09999999999999,1.7,4.8
2014,"LAC","NYK",109,95,FALSE,7.3,-0.799999999999997,-8.09999999999999
2014,"GSW","OKC",121,127,TRUE,4.90000000000001,6.59999999999999,1.69999999999999
2014,"CHA","ORL",111,101,FALSE,-0.200000000000003,-5.7,-5.5
2014,"MIA","PHI",101,86,FALSE,5.10000000000001,-10.5,-15.6
2014,"DAL","PHO",110,107,FALSE,2.5,2.8,0.299999999999997
2014,"POR","SAS",109,100,FALSE,4.09999999999999,8.09999999999999,4
2014,"MIN","TOR",89,94,TRUE,2.7,3.5,0.799999999999997
2014,"CHI","WAS",93,96,TRUE,2,1.40000000000001,-0.599999999999994
2014,"MIA","CHA",104,96,FALSE,5.10000000000001,-0.200000000000003,-5.30000000000001
2014,"PHI","CHI",78,103,TRUE,-10.5,2,12.5
2014,"POR","DAL",127,111,FALSE,4.09999999999999,2.5,-1.59999999999999
2014,"MIL","HOU",104,114,TRUE,-8.8,4.7,13.5
2014,"LAC","IND",92,106,TRUE,7.3,4.8,-2.5
2014,"UTA","MIN",72,98,TRUE,-7.8,2.7,10.5
2014,"GSW","NOP",97,87,FALSE,4.90000000000001,-2.89999999999999,-7.8
2014,"DET","WAS",104,98,FALSE,-3.8,1.40000000000001,5.2
2014,"SAC","OKC",93,108,TRUE,-3.09999999999999,6.59999999999999,9.69999999999999
2014,"BOS","ORL",91,93,TRUE,-4.8,-5.7,-0.900000000000006
2014,"DEN","PHO",103,117,TRUE,-2.2,2.8,5
2014,"MIL","SAS",82,110,TRUE,-8.8,8.09999999999999,16.9
2014,"LAL","TOR",112,106,FALSE,-6.39999999999999,3.5,9.89999999999999
2014,"MIA","ATL",114,121,TRUE,5.10000000000001,-0.5,-5.60000000000001
2014,"TOR","CHA",95,100,TRUE,3.5,-0.200000000000003,-3.7
2014,"LAL","CHI",100,102,TRUE,-6.39999999999999,2,8.39999999999999
2014,"DAL","CLE",102,97,FALSE,2.5,-3.5,-6
2014,"LAC","DET",112,103,FALSE,7.3,-3.8,-11.1
2014,"IND","GSW",102,94,FALSE,4.8,4.90000000000001,0.100000000000009
2014,"POR","HOU",113,126,TRUE,4.09999999999999,4.7,0.600000000000009
2014,"NOP","MEM",95,92,FALSE,-2.89999999999999,1.7,4.59999999999999
2014,"BRK","NYK",103,80,FALSE,-1,-0.799999999999997,0.200000000000003
2014,"PHI","WAS",99,107,TRUE,-10.5,1.40000000000001,11.9
2014,"ORL","BRK",90,101,TRUE,-5.7,-1,4.7
2014,"BOS","MIA",86,93,TRUE,-4.8,5.10000000000001,9.90000000000001
2014,"SAC","NOP",114,97,FALSE,-3.09999999999999,-2.89999999999999,0.200000000000003
2014,"POR","OKC",97,105,TRUE,4.09999999999999,6.59999999999999,2.5
2014,"MIN","UTA",112,97,FALSE,2.7,-7.8,-10.5
2014,"LAC","CHA",91,95,TRUE,7.3,-0.200000000000003,-7.5
2014,"CHI","CLE",98,87,FALSE,2,-3.5,-5.5
2014,"SAC","HOU",98,119,TRUE,-3.09999999999999,4.7,7.8
2014,"DET","MIL",101,104,TRUE,-3.8,-8.8,-5
2014,"PHI","NYK",110,106,FALSE,-10.5,-0.799999999999997,9.7
2014,"ATL","ORL",112,109,FALSE,-0.5,-5.7,-5.2
2014,"IND","PHO",100,124,TRUE,4.8,2.8,-2
2014,"OKC","SAS",111,105,FALSE,6.59999999999999,8.09999999999999,1.5
2014,"DAL","TOR",85,93,TRUE,2.5,3.5,1
2014,"BOS","WAS",113,111,FALSE,-4.8,1.40000000000001,6.2
2014,"LAL","MIA",102,109,TRUE,-6.39999999999999,5.10000000000001,11.5
2014,"DEN","POR",105,110,TRUE,-2.2,4.09999999999999,6.3
2014,"SAS","ATL",105,79,FALSE,8.09999999999999,-0.5,-8.59999999999999
2014,"OKC","BOS",101,83,FALSE,6.59999999999999,-4.8,-11.4
2014,"DAL","BRK",106,107,TRUE,2.5,-1,-3.5
2014,"LAC","CHI",112,95,FALSE,7.3,2,-5.3
2014,"MIL","CLE",78,93,TRUE,-8.8,-3.5,5.3
2014,"NOP","DET",103,101,FALSE,-2.89999999999999,-3.8,-0.900000000000006
2014,"MIN","GSW",121,120,FALSE,2.7,4.90000000000001,2.2
2014,"MEM","HOU",88,87,FALSE,1.7,4.7,3
2014,"CHA","NYK",96,125,TRUE,-0.200000000000003,-0.799999999999997,-0.599999999999994
2014,"LAL","ORL",105,114,TRUE,-6.39999999999999,-5.7,0.699999999999989
2014,"TOR","PHI",104,95,FALSE,3.5,-10.5,-14
2014,"WAS","PHO",101,95,FALSE,1.40000000000001,2.8,1.39999999999999
2014,"IND","SAC",116,111,FALSE,4.8,-3.09999999999999,-7.89999999999999
2014,"CHI","CHA",89,87,FALSE,2,-0.200000000000003,-2.2
2014,"IND","DEN",96,109,TRUE,4.8,-2.2,-7
2014,"HOU","MEM",81,99,TRUE,4.7,1.7,-3
2014,"ATL","MIL",112,87,FALSE,-0.5,-8.8,-8.3
2014,"OKC","PHI",103,91,FALSE,6.59999999999999,-10.5,-17.1
2014,"MIN","POR",104,115,TRUE,2.7,4.09999999999999,1.39999999999999
2014,"LAC","TOR",126,118,FALSE,7.3,3.5,-3.8
2014,"WAS","UTA",101,104,TRUE,1.40000000000001,-7.8,-9.2
2014,"BRK","BOS",85,79,FALSE,-1,-4.8,-3.8
2014,"PHO","CLE",99,90,FALSE,2.8,-3.5,-6.3
2014,"DET","DAL",106,116,TRUE,-3.8,2.5,6.3
2014,"POR","GSW",88,103,TRUE,4.09999999999999,4.90000000000001,0.800000000000011
2014,"SAS","MIA",101,113,TRUE,8.09999999999999,5.10000000000001,-2.99999999999999
2014,"ORL","NOP",92,100,TRUE,-5.7,-2.89999999999999,2.80000000000001
2014,"LAL","NYK",103,110,TRUE,-6.39999999999999,-0.799999999999997,5.59999999999999
2014,"DEN","SAC",125,117,FALSE,-2.2,-3.09999999999999,-0.899999999999991
2014,"TOR","BRK",104,103,FALSE,3.5,-1,-4.5
2014,"MIN","CHI",95,86,FALSE,2.7,2,-0.700000000000003
2014,"LAC","MIL",114,86,FALSE,7.3,-8.8,-16.1
2014,"ATL","OKC",109,111,TRUE,-0.5,6.59999999999999,7.09999999999999
2014,"PHO","PHI",124,113,FALSE,2.8,-10.5,-13.3
2014,"SAC","UTA",99,106,TRUE,-3.09999999999999,-7.8,-4.7
2014,"NOP","CLE",100,89,FALSE,-2.89999999999999,-3.5,-0.600000000000009
2014,"ORL","DET",87,103,TRUE,-5.7,-3.8,1.90000000000001
2014,"WAS","GSW",88,85,FALSE,1.40000000000001,4.90000000000001,3.5
2014,"SAS","HOU",90,97,TRUE,8.09999999999999,4.7,-3.39999999999999
2014,"IND","LAL",104,92,FALSE,4.8,-6.39999999999999,-11.2
2014,"BOS","NYK",88,114,TRUE,-4.8,-0.799999999999997,4
2014,"MEM","POR",98,81,FALSE,1.7,4.09999999999999,2.39999999999999
2014,"PHI","BOS",95,94,FALSE,-10.5,-4.8,5.7
2014,"HOU","DAL",117,115,FALSE,4.7,2.5,-2.2
2014,"CHA","DEN",101,98,FALSE,-0.200000000000003,-2.2,-2
2014,"WAS","LAC",103,110,TRUE,1.40000000000001,7.3,5.89999999999999
2014,"OKC","MIA",112,95,FALSE,6.59999999999999,5.10000000000001,-1.49999999999999
2014,"PHO","MIL",126,117,FALSE,2.8,-8.8,-11.6
2014,"NOP","MIN",77,88,TRUE,-2.89999999999999,2.7,5.59999999999999
2014,"MEM","SAC",99,89,FALSE,1.7,-3.09999999999999,-4.8
2014,"CHI","SAS",96,86,FALSE,2,8.09999999999999,6.09999999999999
2014,"ORL","TOR",83,98,TRUE,-5.7,3.5,9.2
2014,"LAC","GSW",92,111,TRUE,7.3,4.90000000000001,-2.39999999999999
2014,"PHO","IND",102,94,FALSE,2.8,4.8,2
2014,"CLE","NYK",86,117,TRUE,-3.5,-0.799999999999997,2.7
2014,"OKC","BRK",120,95,FALSE,6.59999999999999,-1,-7.59999999999999
2014,"SAC","DAL",103,107,TRUE,-3.09999999999999,2.5,5.59999999999999
2014,"TOR","DEN",100,90,FALSE,3.5,-2.2,-5.7
2014,"CHA","LAL",110,100,FALSE,-0.200000000000003,-6.39999999999999,-6.19999999999999
2014,"MEM","MIN",94,90,FALSE,1.7,2.7,1
2014,"MIL","ORL",102,113,TRUE,-8.8,-5.7,3.09999999999999
2014,"ATL","PHI",125,99,FALSE,-0.5,-10.5,-10
2014,"GSW","UTA",95,90,FALSE,4.90000000000001,-7.8,-12.7
2014,"MIN","ATL",113,120,TRUE,2.7,-0.5,-3.2
2014,"PHI","DET",96,113,TRUE,-10.5,-3.8,6.7
2014,"CLE","HOU",92,106,TRUE,-3.5,4.7,8.2
2014,"BRK","IND",96,97,TRUE,-1,4.8,5.8
2014,"UTA","LAC",87,102,TRUE,-7.8,7.3,15.1
2014,"MIL","MEM",90,99,TRUE,-8.8,1.7,10.5
2014,"CHI","NOP",79,88,TRUE,2,-2.89999999999999,-4.89999999999999
2014,"MIA","NYK",106,91,FALSE,5.10000000000001,-0.799999999999997,-5.90000000000001
2014,"CHA","PHO",95,105,TRUE,-0.200000000000003,2.8,3
2014,"TOR","POR",103,106,TRUE,3.5,4.09999999999999,0.599999999999994
2014,"SAC","SAS",93,95,TRUE,-3.09999999999999,8.09999999999999,11.2
2014,"OKC","WAS",81,96,TRUE,6.59999999999999,1.40000000000001,-5.19999999999999
2014,"ORL","BOS",89,96,TRUE,-5.7,-4.8,0.900000000000006
2014,"PHI","BRK",102,108,TRUE,-10.5,-1,9.5
2014,"CLE","DAL",107,124,TRUE,-3.5,2.5,6
2014,"LAC","DEN",115,116,TRUE,7.3,-2.2,-9.5
2014,"ORL","IND",79,98,TRUE,-5.7,4.8,10.5
2014,"DET","MIA",96,102,TRUE,-3.8,5.10000000000001,8.90000000000001
2014,"NYK","MIL",98,101,TRUE,-0.799999999999997,-8.8,-8
2014,"SAS","NOP",102,95,FALSE,8.09999999999999,-2.89999999999999,-11
2014,"MEM","OKC",77,86,TRUE,1.7,6.59999999999999,4.89999999999999
2014,"CHI","SAC",70,99,TRUE,2,-3.09999999999999,-5.09999999999999
2014,"TOR","UTA",94,79,FALSE,3.5,-7.8,-11.3
2014,"POR","WAS",90,100,TRUE,4.09999999999999,1.40000000000001,-2.69999999999999
2014,"IND","ATL",89,85,FALSE,4.8,-0.5,-5.3
2014,"CHA","GSW",91,75,FALSE,-0.200000000000003,4.90000000000001,5.10000000000001
2014,"LAL","MIN",99,109,TRUE,-6.39999999999999,2.7,9.09999999999999
2014,"CHI","PHO",101,92,FALSE,2,2.8,0.799999999999997
2014,"LAL","CLE",119,108,FALSE,-6.39999999999999,-3.5,2.89999999999999
2014,"MIL","DEN",100,110,TRUE,-8.8,-2.2,6.59999999999999
2014,"PHO","HOU",108,122,TRUE,2.8,4.7,1.90000000000001
2014,"MIA","LAC",116,112,FALSE,5.10000000000001,7.3,2.19999999999999
2014,"DAL","MEM",110,96,FALSE,2.5,1.7,-0.799999999999997
2014,"ATL","NOP",100,105,TRUE,-0.5,-2.89999999999999,-2.39999999999999
2014,"POR","NYK",94,90,FALSE,4.09999999999999,-0.799999999999997,-4.89999999999999
2014,"MIN","OKC",97,106,TRUE,2.7,6.59999999999999,3.89999999999999
2014,"DET","ORL",98,112,TRUE,-3.8,-5.7,-1.90000000000001
2014,"BOS","PHI",114,108,FALSE,-4.8,-10.5,-5.7
2014,"TOR","SAC",101,109,TRUE,3.5,-3.09999999999999,-6.59999999999999
2014,"SAS","WAS",125,118,FALSE,8.09999999999999,1.40000000000001,-6.69999999999999
2014,"SAS","BRK",89,103,TRUE,8.09999999999999,-1,-9.09999999999999
2014,"CHI","GSW",87,102,TRUE,2,4.90000000000001,2.90000000000001
2014,"SAC","BOS",89,99,TRUE,-3.09999999999999,-4.8,-1.7
2014,"UTA","DAL",81,103,TRUE,-7.8,2.5,10.3
2014,"BRK","DET",95,111,TRUE,-1,-3.8,-2.8
2014,"POR","IND",113,118,TRUE,4.09999999999999,4.8,0.700000000000003
2014,"TOR","LAC",105,118,TRUE,3.5,7.3,3.8
2014,"MIN","NOP",91,98,TRUE,2.7,-2.89999999999999,-5.59999999999999
2014,"DEN","NYK",90,117,TRUE,-2.2,-0.799999999999997,1.40000000000001
2014,"OKC","ORL",102,103,TRUE,6.59999999999999,-5.7,-12.3
2014,"LAL","PHI",112,98,FALSE,-6.39999999999999,-10.5,-4.10000000000001
2014,"CLE","WAS",115,113,FALSE,-3.5,1.40000000000001,4.90000000000001
2014,"MEM","ATL",79,76,FALSE,1.7,-0.5,-2.2
2014,"SAS","CHA",104,100,FALSE,8.09999999999999,-0.200000000000003,-8.3
2014,"DEN","DET",109,126,TRUE,-2.2,-3.8,-1.59999999999999
2014,"HOU","MIL",101,95,FALSE,4.7,-8.8,-13.5
2014,"POR","MIN",117,110,FALSE,4.09999999999999,2.7,-1.39999999999999
2014,"GSW","PHO",109,122,TRUE,4.90000000000001,2.8,-2.10000000000001
2014,"MIA","UTA",89,94,TRUE,5.10000000000001,-7.8,-12.9
2014,"DAL","BOS",102,91,FALSE,2.5,-4.8,-7.3
2014,"NOP","BRK",81,93,TRUE,-2.89999999999999,-1,1.89999999999999
2014,"MEM","CLE",83,91,TRUE,1.7,-3.5,-5.2
2014,"PHI","LAC",78,123,TRUE,-10.5,7.3,17.8
2014,"CHI","LAL",92,86,FALSE,2,-6.39999999999999,-8.39999999999999
2014,"NYK","OKC",100,112,TRUE,-0.799999999999997,6.59999999999999,7.39999999999999
2014,"IND","ORL",92,93,TRUE,4.8,-5.7,-10.5
2014,"SAC","WAS",84,93,TRUE,-3.09999999999999,1.40000000000001,4.5
2014,"SAS","DET",100,109,TRUE,8.09999999999999,-3.8,-11.9
2014,"PHI","GSW",80,123,TRUE,-10.5,4.90000000000001,15.4
2014,"DEN","IND",80,119,TRUE,-2.2,4.8,7
2014,"BOS","MIL",102,86,FALSE,-4.8,-8.8,-4
2014,"HOU","MIN",107,89,FALSE,4.7,2.7,-2
2014,"NOP","TOR",101,108,TRUE,-2.89999999999999,3.5,6.39999999999999
2014,"DAL","CHA",89,114,TRUE,2.5,-0.200000000000003,-2.7
2014,"ATL","CHI",85,100,TRUE,-0.5,2,2.5
2014,"SAC","CLE",99,109,TRUE,-3.09999999999999,-3.5,-0.400000000000006
2014,"UTA","LAL",96,79,FALSE,-7.8,-6.39999999999999,1.40000000000001
2014,"WAS","MEM",89,92,TRUE,1.40000000000001,1.7,0.299999999999997
